codelist,code,label,parent
admin-geography,E05010828,Castle,E07000071
admin-geography,E05010829,Greenstead,E07000071
admin-geography,E05010830,Highwoods,E07000071
admin-geography,E05010831,Lexden and Braiswick,E07000071
admin-geography,E05010832,Marks Tey and Layer,E07000071
admin-geography,E05010833,Mersea and Pyefleet,E07000071
admin-geography,E05010834,Mile End,E07000071
admin-geography,E05010835,New Town and Christ Church,E07000071
admin-geography,E05010836,Old Heath and The Hythe,E07000071
admin-geography,E05010837,Prettygate,E07000071
admin-geography,E05010838,Rural North,E07000071
admin-geography,E05010839,St Anne's and St John's,E07000071
admin-geography,E05010840,Shrub End,E07000071
admin-geography,E05010841,Stanway,E07000071
admin-geography,E05010842,Tiptree,E07000071
admin-geography,E05010843,Wivenhoe,E07000071
admin-geography,E05004147,"Broadley Common, Epping Upland and Nazeing",E07000072
admin-geography,E05004148,Buckhurst Hill East,E07000072
admin-geography,E05004149,Buckhurst Hill West,E07000072
admin-geography,E05004150,Chigwell Row,E07000072
admin-geography,E05004151,Chigwell Village,E07000072
admin-geography,E05004152,"Chipping Ongar, Greensted and Marden Ash",E07000072
admin-geography,E05004153,Epping Hemnall,E07000072
admin-geography,E05004154,Epping Lindsey and Thornwood Common,E07000072
admin-geography,E05004155,Grange Hill,E07000072
admin-geography,E05004157,"High Ongar, Willingale and The Rodings",E07000072
admin-geography,E05004158,Lambourne,E07000072
admin-geography,E05004159,Loughton Alderton,E07000072
admin-geography,E05004160,Loughton Broadway,E07000072
admin-geography,E05004161,Loughton Fairmead,E07000072
admin-geography,E05004162,Loughton Forest,E07000072
admin-geography,E05004163,Loughton Roding,E07000072
admin-geography,E05004164,Loughton St John's,E07000072
admin-geography,E05004165,Loughton St Mary's,E07000072
admin-geography,E05004166,Lower Nazeing,E07000072
admin-geography,E05004167,Lower Sheering,E07000072
admin-geography,E05004169,North Weald Bassett,E07000072
admin-geography,E05004170,Passingford,E07000072
admin-geography,E05004171,Roydon,E07000072
admin-geography,E05004172,Shelley,E07000072
admin-geography,E05004173,Theydon Bois,E07000072
admin-geography,E05004174,Waltham Abbey High Beach,E07000072
admin-geography,E05004175,Waltham Abbey Honey Lane,E07000072
admin-geography,E05004176,Waltham Abbey North East,E07000072
admin-geography,E05004177,Waltham Abbey Paternoster,E07000072
admin-geography,E05004178,Waltham Abbey South West,E07000072
admin-geography,E05008940,"Hastingwood, Matching and Sheering Village",E07000072
admin-geography,E05008941,Moreton and Fyfield,E07000072
admin-geography,E05004179,Bush Fair,E07000073
admin-geography,E05004180,Church Langley,E07000073
admin-geography,E05004181,Great Parndon,E07000073
admin-geography,E05004182,Harlow Common,E07000073
admin-geography,E05004183,Little Parndon and Hare Street,E07000073
admin-geography,E05004184,Mark Hall,E07000073
admin-geography,E05004185,Netteswell,E07000073
admin-geography,E05004186,Old Harlow,E07000073
admin-geography,E05004187,Staple Tye,E07000073
admin-geography,E05004188,Sumners and Kingsmoor,E07000073
admin-geography,E05004189,Toddbrook,E07000073
admin-geography,E05004190,Althorne,E07000074
admin-geography,E05004191,Burnham-on-Crouch North,E07000074
admin-geography,E05004192,Burnham-on-Crouch South,E07000074
admin-geography,E05004193,Great Totham,E07000074
admin-geography,E05004194,Heybridge East,E07000074
admin-geography,E05004195,Heybridge West,E07000074
admin-geography,E05004196,Maldon East,E07000074
admin-geography,E05004197,Maldon North,E07000074
admin-geography,E05004198,Maldon South,E07000074
admin-geography,E05004199,Maldon West,E07000074
admin-geography,E05004200,Mayland,E07000074
admin-geography,E05004201,Purleigh,E07000074
admin-geography,E05004202,Southminster,E07000074
admin-geography,E05004203,Tillingham,E07000074
admin-geography,E05004204,Tollesbury,E07000074
admin-geography,E05004205,Tolleshunt D'Arcy,E07000074
admin-geography,E05004206,Wickham Bishops and Woodham,E07000074
admin-geography,E05010844,Downhall and Rawreth,E07000075
admin-geography,E05010845,Foulness and The Wakerings,E07000075
admin-geography,E05010846,Hawkwell East,E07000075
admin-geography,E05010847,Hawkwell West,E07000075
admin-geography,E05010848,Hockley,E07000075
admin-geography,E05010849,Hockley and Ashingdon,E07000075
admin-geography,E05010850,Hullbridge,E07000075
admin-geography,E05010851,Lodge,E07000075
admin-geography,E05010852,Roche North and Rural,E07000075
admin-geography,E05010853,Roche South,E07000075
admin-geography,E05010854,Sweyne Park and Grange,E07000075
admin-geography,E05010855,Trinity,E07000075
admin-geography,E05010856,Wheatley,E07000075
admin-geography,E05004226,Alresford,E07000076
admin-geography,E05004227,Alton Park,E07000076
admin-geography,E05004228,Ardleigh and Little Bromley,E07000076
admin-geography,E05004229,Beaumont and Thorpe,E07000076
admin-geography,E05004230,Bockings Elm,E07000076
admin-geography,E05004231,"Bradfield, Wrabness and Wix",E07000076
admin-geography,E05004232,Brightlingsea,E07000076
admin-geography,E05004233,Burrsville,E07000076
admin-geography,E05004234,Frinton,E07000076
admin-geography,E05004235,Golf Green,E07000076
admin-geography,E05004236,Great and Little Oakley,E07000076
admin-geography,E05004237,Great Bentley,E07000076
admin-geography,E05004238,Hamford,E07000076
admin-geography,E05004239,Harwich East,E07000076
admin-geography,E05004240,Harwich East Central,E07000076
admin-geography,E05004241,Harwich West,E07000076
admin-geography,E05004242,Harwich West Central,E07000076
admin-geography,E05004243,Haven,E07000076
admin-geography,E05004244,Holland and Kirby,E07000076
admin-geography,E05004245,Homelands,E07000076
admin-geography,E05004246,Lawford,E07000076
admin-geography,E05004247,Little Clacton and Weeley,E07000076
admin-geography,E05004248,"Manningtree, Mistley, Little Bentley and Tendring",E07000076
admin-geography,E05004249,Peter Bruff,E07000076
admin-geography,E05004250,Pier,E07000076
admin-geography,E05004251,Ramsey and Parkeston,E07000076
admin-geography,E05004252,Rush Green,E07000076
admin-geography,E05004253,St Bartholomews,E07000076
admin-geography,E05004254,St James,E07000076
admin-geography,E05004255,St Johns,E07000076
admin-geography,E05004256,St Marys,E07000076
admin-geography,E05004257,St Osyth and Point Clear,E07000076
admin-geography,E05004258,St Pauls,E07000076
admin-geography,E05004259,"Thorrington, Frating, Elmstead and Great Bromley",E07000076
admin-geography,E05004260,Walton,E07000076
admin-geography,E05009910,Ashdon,E07000077
admin-geography,E05009911,Broad Oak & the Hallingburys,E07000077
admin-geography,E05009912,Clavering,E07000077
admin-geography,E05009913,Debden & Wimbish,E07000077
admin-geography,E05009914,Elsenham & Henham,E07000077
admin-geography,E05009915,Felsted & Stebbing,E07000077
admin-geography,E05009916,Flitch Green & Little Dunmow,E07000077
admin-geography,E05009917,Great Dunmow North,E07000077
admin-geography,E05009918,Great Dunmow South & Barnston,E07000077
admin-geography,E05009919,Hatfield Heath,E07000077
admin-geography,E05009920,High Easter & the Rodings,E07000077
admin-geography,E05009921,"Littlebury, Chesterford & Wenden Lofts",E07000077
admin-geography,E05009922,Newport,E07000077
admin-geography,E05009923,Saffron Walden Audley,E07000077
admin-geography,E05009924,Saffron Walden Castle,E07000077
admin-geography,E05009925,Saffron Walden Shire,E07000077
admin-geography,E05009926,Stansted North,E07000077
admin-geography,E05009927,Stansted South & Birchanger,E07000077
admin-geography,E05009928,Stort Valley,E07000077
admin-geography,E05009929,Takeley,E07000077
admin-geography,E05009930,Thaxted & the Eastons,E07000077
admin-geography,E05009931,The Sampfords,E07000077
admin-geography,E05004288,All Saints,E07000078
admin-geography,E05004289,Battledown,E07000078
admin-geography,E05004290,Benhall and The Reddings,E07000078
admin-geography,E05004291,Charlton Kings,E07000078
admin-geography,E05004292,Charlton Park,E07000078
admin-geography,E05004293,College,E07000078
admin-geography,E05004294,Hesters Way,E07000078
admin-geography,E05004295,Lansdown,E07000078
admin-geography,E05004296,Leckhampton,E07000078
admin-geography,E05004297,Oakley,E07000078
admin-geography,E05004298,Park,E07000078
admin-geography,E05004299,Pittville,E07000078
admin-geography,E05004300,Prestbury,E07000078
admin-geography,E05004301,St Mark's,E07000078
admin-geography,E05004302,St Paul's,E07000078
admin-geography,E05004303,St Peter's,E07000078
admin-geography,E05004304,Springbank,E07000078
admin-geography,E05004305,Swindon Village,E07000078
admin-geography,E05004306,Up Hatherley,E07000078
admin-geography,E05004307,Warden Hill,E07000078
admin-geography,E05010696,Abbey,E07000079
admin-geography,E05010697,Blockley,E07000079
admin-geography,E05010698,Bourton Vale,E07000079
admin-geography,E05010699,Bourton Village,E07000079
admin-geography,E05010700,Campden & Vale,E07000079
admin-geography,E05010701,Chedworth & Churn Valley,E07000079
admin-geography,E05010702,Chesterton,E07000079
admin-geography,E05010703,Coln Valley,E07000079
admin-geography,E05010704,Ermin,E07000079
admin-geography,E05010705,Fairford North,E07000079
admin-geography,E05010706,Fosseridge,E07000079
admin-geography,E05010707,Four Acres,E07000079
admin-geography,E05010708,Grumbolds Ash with Avening,E07000079
admin-geography,E05010709,Kemble,E07000079
admin-geography,E05010710,"Lechlade, Kempsford & Fairford South",E07000079
admin-geography,E05010711,Moreton East,E07000079
admin-geography,E05010712,Moreton West,E07000079
admin-geography,E05010713,New Mills,E07000079
admin-geography,E05010714,Northleach,E07000079
admin-geography,E05010715,St Michael's,E07000079
admin-geography,E05010716,Sandywell,E07000079
admin-geography,E05010717,Siddington & Cerney Rural,E07000079
admin-geography,E05010718,South Cerney Village,E07000079
admin-geography,E05010719,Stow,E07000079
admin-geography,E05010720,Stratton,E07000079
admin-geography,E05010721,Tetbury East & Rural,E07000079
admin-geography,E05010722,Tetbury Town,E07000079
admin-geography,E05010723,Tetbury with Upton,E07000079
admin-geography,E05010724,The Ampneys & Hampton,E07000079
admin-geography,E05010725,The Beeches,E07000079
admin-geography,E05010726,The Rissingtons,E07000079
admin-geography,E05010727,Watermoor,E07000079
admin-geography,E05004336,"Alvington, Aylburton and West Lydney",E07000080
admin-geography,E05004337,Awre,E07000080
admin-geography,E05004338,Berry Hill,E07000080
admin-geography,E05004339,Blaisdon and Longhope,E07000080
admin-geography,E05004340,Bream,E07000080
admin-geography,E05004341,Bromesberrow and Dymock,E07000080
admin-geography,E05004342,Christchurch and English Bicknor,E07000080
admin-geography,E05004343,Churcham and Huntley,E07000080
admin-geography,E05004344,Cinderford East,E07000080
admin-geography,E05004345,Cinderford West,E07000080
admin-geography,E05004346,Coleford Central,E07000080
admin-geography,E05004347,Coleford East,E07000080
admin-geography,E05004348,Hartpury,E07000080
admin-geography,E05004349,Hewelsfield and Woolaston,E07000080
admin-geography,E05004350,Littledean and Ruspidge,E07000080
admin-geography,E05004351,Lydbrook and Ruardean,E07000080
admin-geography,E05004352,Lydney East,E07000080
admin-geography,E05004353,Lydney North,E07000080
admin-geography,E05004354,Mitcheldean and Drybrook,E07000080
admin-geography,E05004355,Newent Central,E07000080
admin-geography,E05004356,Newland and St Briavels,E07000080
admin-geography,E05004357,Newnham and Westbury,E07000080
admin-geography,E05004358,Oxenhall and Newent North East,E07000080
admin-geography,E05004359,Pillowell,E07000080
admin-geography,E05004360,Redmarley,E07000080
admin-geography,E05004361,Tibberton,E07000080
admin-geography,E05004362,Tidenham,E07000080
admin-geography,E05010950,Abbeydale,E07000081
admin-geography,E05010951,Abbeymead,E07000081
admin-geography,E05010952,Barnwood,E07000081
admin-geography,E05010953,Barton and Tredworth,E07000081
admin-geography,E05010954,Coney Hill,E07000081
admin-geography,E05010955,Elmbridge,E07000081
admin-geography,E05010956,Grange,E07000081
admin-geography,E05010957,Hucclecote,E07000081
admin-geography,E05010958,Kingsholm and Wotton,E07000081
admin-geography,E05010959,Kingsway,E07000081
admin-geography,E05010960,Longlevens,E07000081
admin-geography,E05010961,Matson and Robinswood,E07000081
admin-geography,E05010962,Moreland,E07000081
admin-geography,E05010963,Podsmead,E07000081
admin-geography,E05010964,Quedgeley Fieldcourt,E07000081
admin-geography,E05010965,Quedgeley Severn Vale,E07000081
admin-geography,E05010966,Tuffley,E07000081
admin-geography,E05010967,Westgate,E07000081
admin-geography,E05010968,Amberley and Woodchester,E07000082
admin-geography,E05010969,Berkeley Vale,E07000082
admin-geography,E05010970,Bisley,E07000082
admin-geography,E05010971,Cainscross,E07000082
admin-geography,E05010972,Cam East,E07000082
admin-geography,E05010973,Cam West,E07000082
admin-geography,E05010974,Chalford,E07000082
admin-geography,E05010975,Coaley and Uley,E07000082
admin-geography,E05010976,Dursley,E07000082
admin-geography,E05010977,Hardwicke,E07000082
admin-geography,E05010978,Kingswood,E07000082
admin-geography,E05010979,Minchinhampton,E07000082
admin-geography,E05010980,Nailsworth,E07000082
admin-geography,E05010981,Painswick and Upton,E07000082
admin-geography,E05010982,"Randwick, Whiteshill and Ruscombe",E07000082
admin-geography,E05010983,Rodborough,E07000082
admin-geography,E05010984,Severn,E07000082
admin-geography,E05010985,Stonehouse,E07000082
admin-geography,E05010986,Stroud Central,E07000082
admin-geography,E05010987,Stroud Farmhill and Paganhill,E07000082
admin-geography,E05010988,Stroud Slade,E07000082
admin-geography,E05010989,Stroud Trinity,E07000082
admin-geography,E05010990,Stroud Uplands,E07000082
admin-geography,E05010991,Stroud Valley,E07000082
admin-geography,E05010992,The Stanleys,E07000082
admin-geography,E05010993,Thrupp,E07000082
admin-geography,E05010994,Wotton-under-Edge,E07000082
admin-geography,E05004408,Ashchurch with Walton Cardiff,E07000083
admin-geography,E05004412,Churchdown St John's,E07000083
admin-geography,E05004416,Cleeve West,E07000083
admin-geography,E05004418,Highnam with Haw Bridge,E07000083
admin-geography,E05004420,Innsworth with Down Hatherley,E07000083
admin-geography,E05004422,Northway,E07000083
admin-geography,E05004425,Tewkesbury Newtown,E07000083
admin-geography,E05004427,Tewkesbury Town with Mitton,E07000083
admin-geography,E05004428,Twyning,E07000083
admin-geography,E05008563,Badgeworth,E07000083
admin-geography,E05008564,Brockworth,E07000083
admin-geography,E05008565,Churchdown Brookfield,E07000083
admin-geography,E05008566,Cleeve Grange,E07000083
admin-geography,E05008567,Cleeve Hill,E07000083
admin-geography,E05008568,Cleeve St Michael's,E07000083
admin-geography,E05008569,Coombe Hill,E07000083
admin-geography,E05008570,Hucclecote,E07000083
admin-geography,E05008571,Isbourne,E07000083
admin-geography,E05008572,Oxenton Hill,E07000083
admin-geography,E05008573,Shurdington,E07000083
admin-geography,E05008574,Tewkesbury Prior's Park,E07000083
admin-geography,E05008575,Winchcombe,E07000083
admin-geography,E05004430,Basing,E07000084
admin-geography,E05004431,Baughurst and Tadley North,E07000084
admin-geography,E05004432,Brighton Hill North,E07000084
admin-geography,E05004433,Brighton Hill South,E07000084
admin-geography,E05004434,Brookvale and Kings Furlong,E07000084
admin-geography,E05004435,Buckskin,E07000084
admin-geography,E05004436,"Burghclere, Highclere and St Mary Bourne",E07000084
admin-geography,E05004437,Bramley and Sherfield,E07000084
admin-geography,E05004438,Chineham,E07000084
admin-geography,E05004439,East Woodhay,E07000084
admin-geography,E05004440,Eastrop,E07000084
admin-geography,E05004441,Grove,E07000084
admin-geography,E05004442,Hatch Warren and Beggarwood,E07000084
admin-geography,E05004443,Kempshott,E07000084
admin-geography,E05004444,Kingsclere,E07000084
admin-geography,E05004445,Norden,E07000084
admin-geography,E05004446,Oakley and North Waltham,E07000084
admin-geography,E05004447,"Overton, Laverstoke and Steventon",E07000084
admin-geography,E05004448,Pamber and Silchester,E07000084
admin-geography,E05004449,Popley East,E07000084
admin-geography,E05004450,Popley West,E07000084
admin-geography,E05004451,Rooksdown,E07000084
admin-geography,E05004452,Sherborne St John,E07000084
admin-geography,E05004453,South Ham,E07000084
admin-geography,E05004454,Tadley Central,E07000084
admin-geography,E05004455,Tadley South,E07000084
admin-geography,E05004456,Upton Grey and The Candovers,E07000084
admin-geography,E05004457,Whitchurch,E07000084
admin-geography,E05004458,Winklebury,E07000084
admin-geography,E05004459,Alton Amery,E07000085
admin-geography,E05004460,Alton Ashdell,E07000085
admin-geography,E05004461,Alton Eastbrooke,E07000085
admin-geography,E05004462,Alton Westbrooke,E07000085
admin-geography,E05004463,Alton Whitedown,E07000085
admin-geography,E05004464,Alton Wooteys,E07000085
admin-geography,E05004465,Binsted and Bentley,E07000085
admin-geography,E05004466,Bramshott and Liphook,E07000085
admin-geography,E05004467,Clanfield and Finchdean,E07000085
admin-geography,E05004468,Downland,E07000085
admin-geography,E05004469,East Meon,E07000085
admin-geography,E05004470,Four Marks and Medstead,E07000085
admin-geography,E05004471,Froxfield and Steep,E07000085
admin-geography,E05004472,Grayshott,E07000085
admin-geography,E05004473,Headley,E07000085
admin-geography,E05004474,Holybourne and Froyle,E07000085
admin-geography,E05004475,Horndean Catherington and Lovedean,E07000085
admin-geography,E05004476,Horndean Downs,E07000085
admin-geography,E05004477,Horndean Hazleton and Blendworth,E07000085
admin-geography,E05004478,Horndean Kings,E07000085
admin-geography,E05004479,Horndean Murray,E07000085
admin-geography,E05004480,Lindford,E07000085
admin-geography,E05004481,Liss,E07000085
admin-geography,E05004482,Petersfield Bell Hill,E07000085
admin-geography,E05004483,Petersfield Causeway,E07000085
admin-geography,E05004484,Petersfield Heath,E07000085
admin-geography,E05004485,Petersfield Rother,E07000085
admin-geography,E05004486,Petersfield St Marys,E07000085
admin-geography,E05004487,Petersfield St Peters,E07000085
admin-geography,E05004488,Ropley and Tisted,E07000085
admin-geography,E05004489,Rowlands Castle,E07000085
admin-geography,E05004490,Selborne,E07000085
admin-geography,E05004491,The Hangers and Forest,E07000085
admin-geography,E05004492,Whitehill Chase,E07000085
admin-geography,E05004493,Whitehill Deadwater,E07000085
admin-geography,E05004494,Whitehill Hogmoor,E07000085
admin-geography,E05004495,Whitehill Pinewood,E07000085
admin-geography,E05004496,Whitehill Walldown,E07000085
admin-geography,E05004497,Bishopstoke East,E07000086
admin-geography,E05004498,Bishopstoke West,E07000086
admin-geography,E05004499,Botley,E07000086
admin-geography,E05004500,Bursledon and Old Netley,E07000086
admin-geography,E05004501,Chandler's Ford East,E07000086
admin-geography,E05004502,Chandler's Ford West,E07000086
admin-geography,E05004503,Eastleigh Central,E07000086
admin-geography,E05004504,Eastleigh North,E07000086
admin-geography,E05004505,Eastleigh South,E07000086
admin-geography,E05004506,Fair Oak and Horton Heath,E07000086
admin-geography,E05004507,Hamble-le-Rice and Butlocks Heath,E07000086
admin-geography,E05004508,Hedge End Grange Park,E07000086
admin-geography,E05004509,Hedge End St John's,E07000086
admin-geography,E05004510,Hedge End Wildern,E07000086
admin-geography,E05004511,Hiltingbury East,E07000086
admin-geography,E05004512,Hiltingbury West,E07000086
admin-geography,E05004513,Netley Abbey,E07000086
admin-geography,E05004514,West End North,E07000086
admin-geography,E05004515,West End South,E07000086
admin-geography,E05004516,Fareham East,E07000087
admin-geography,E05004517,Fareham North,E07000087
admin-geography,E05004518,Fareham North-West,E07000087
admin-geography,E05004519,Fareham South,E07000087
admin-geography,E05004520,Fareham West,E07000087
admin-geography,E05004521,Hill Head,E07000087
admin-geography,E05004522,Locks Heath,E07000087
admin-geography,E05004523,Park Gate,E07000087
admin-geography,E05004524,Portchester East,E07000087
admin-geography,E05004525,Portchester West,E07000087
admin-geography,E05004526,Sarisbury,E07000087
admin-geography,E05004527,Stubbington,E07000087
admin-geography,E05004528,Titchfield,E07000087
admin-geography,E05004529,Titchfield Common,E07000087
admin-geography,E05004530,Warsash,E07000087
admin-geography,E05004531,Alverstoke,E07000088
admin-geography,E05004532,Anglesey,E07000088
admin-geography,E05004533,Bridgemary North,E07000088
admin-geography,E05004534,Bridgemary South,E07000088
admin-geography,E05004535,Brockhurst,E07000088
admin-geography,E05004536,Christchurch,E07000088
admin-geography,E05004537,Elson,E07000088
admin-geography,E05004538,Forton,E07000088
admin-geography,E05004539,Grange,E07000088
admin-geography,E05004540,Hardway,E07000088
admin-geography,E05004541,Lee East,E07000088
admin-geography,E05004542,Lee West,E07000088
admin-geography,E05004543,Leesland,E07000088
admin-geography,E05004544,Peel Common,E07000088
admin-geography,E05004545,Privett,E07000088
admin-geography,E05004546,Rowner and Holbrook,E07000088
admin-geography,E05004547,Town,E07000088
admin-geography,E05009352,Blackwater and Hawley,E07000089
admin-geography,E05009353,Crookham East,E07000089
admin-geography,E05009354,Crookham West and Ewshot,E07000089
admin-geography,E05009355,Fleet Central,E07000089
admin-geography,E05009356,Fleet East,E07000089
admin-geography,E05009357,Fleet West,E07000089
admin-geography,E05009358,Hartley Wintney,E07000089
admin-geography,E05009359,Hook,E07000089
admin-geography,E05009360,Odiham,E07000089
admin-geography,E05009361,Yateley East,E07000089
admin-geography,E05009362,Yateley West,E07000089
admin-geography,E05004566,Barncroft,E07000090
admin-geography,E05004567,Battins,E07000090
admin-geography,E05004568,Bedhampton,E07000090
admin-geography,E05004569,Bondfields,E07000090
admin-geography,E05004570,Cowplain,E07000090
admin-geography,E05004571,Emsworth,E07000090
admin-geography,E05004572,Hart Plain,E07000090
admin-geography,E05004573,Hayling East,E07000090
admin-geography,E05004574,Hayling West,E07000090
admin-geography,E05004575,Purbrook,E07000090
admin-geography,E05004576,St Faith's,E07000090
admin-geography,E05004577,Stakes,E07000090
admin-geography,E05004578,Warren Park,E07000090
admin-geography,E05004579,Waterloo,E07000090
admin-geography,E05004580,"Ashurst, Copythorne South and Netley Marsh",E07000091
admin-geography,E05004581,Barton,E07000091
admin-geography,E05004582,Bashley,E07000091
admin-geography,E05004583,Becton,E07000091
admin-geography,E05004584,Boldre and Sway,E07000091
admin-geography,E05004585,"Bramshaw, Copythorne North and Minstead",E07000091
admin-geography,E05004586,Bransgore and Burley,E07000091
admin-geography,E05004587,Brockenhurst and Forest South East,E07000091
admin-geography,E05004588,Buckland,E07000091
admin-geography,E05004589,Butts Ash and Dibden Purlieu,E07000091
admin-geography,E05004590,Dibden and Hythe East,E07000091
admin-geography,E05004592,"Fawley, Blackfield and Langley",E07000091
admin-geography,E05004593,Fernhill,E07000091
admin-geography,E05004596,Furzedown and Hardley,E07000091
admin-geography,E05004597,Holbury and North Blackfield,E07000091
admin-geography,E05004598,Hordle,E07000091
admin-geography,E05004599,Hythe West and Langdown,E07000091
admin-geography,E05004600,Lymington Town,E07000091
admin-geography,E05004601,Lyndhurst,E07000091
admin-geography,E05004602,Marchwood,E07000091
admin-geography,E05004603,Milford,E07000091
admin-geography,E05004604,Milton,E07000091
admin-geography,E05004605,Pennington,E07000091
admin-geography,E05004606,Ringwood East and Sopley,E07000091
admin-geography,E05004607,Ringwood North,E07000091
admin-geography,E05004608,Ringwood South,E07000091
admin-geography,E05004609,Totton Central,E07000091
admin-geography,E05004610,Totton East,E07000091
admin-geography,E05004611,Totton North,E07000091
admin-geography,E05004612,Totton South,E07000091
admin-geography,E05004613,Totton West,E07000091
admin-geography,E05008932,Downlands and Forest,E07000091
admin-geography,E05008933,Fordingbridge,E07000091
admin-geography,E05008934,Forest North West,E07000091
admin-geography,E05008989,Aldershot Park,E07000092
admin-geography,E05008990,Cherrywood,E07000092
admin-geography,E05008991,Cove and Southwood,E07000092
admin-geography,E05008992,Empress,E07000092
admin-geography,E05008993,Fernhill,E07000092
admin-geography,E05008994,Knellwood,E07000092
admin-geography,E05008995,Manor Park,E07000092
admin-geography,E05008996,North Town,E07000092
admin-geography,E05008997,Rowhill,E07000092
admin-geography,E05008998,St John's,E07000092
admin-geography,E05008999,St Mark's,E07000092
admin-geography,E05009000,Wellington,E07000092
admin-geography,E05009001,West Heath,E07000092
admin-geography,E05004628,Abbey,E07000093
admin-geography,E05004629,Alamein,E07000093
admin-geography,E05004630,Ampfield and Braishfield,E07000093
admin-geography,E05004631,Amport,E07000093
admin-geography,E05004632,Anna,E07000093
admin-geography,E05004633,Blackwater,E07000093
admin-geography,E05004634,Bourne Valley,E07000093
admin-geography,E05004635,Broughton and Stockbridge,E07000093
admin-geography,E05004636,Charlton,E07000093
admin-geography,E05004637,"Chilworth, Nursling and Rownhams",E07000093
admin-geography,E05004638,Cupernham,E07000093
admin-geography,E05004639,Dun Valley,E07000093
admin-geography,E05004640,Harewood,E07000093
admin-geography,E05004641,Harroway,E07000093
admin-geography,E05004642,Kings Somborne and Michelmersh,E07000093
admin-geography,E05004643,Millway,E07000093
admin-geography,E05004644,North Baddesley,E07000093
admin-geography,E05004645,Over Wallop,E07000093
admin-geography,E05004646,Penton Bellinger,E07000093
admin-geography,E05004647,Romsey Extra,E07000093
admin-geography,E05004648,St Mary's,E07000093
admin-geography,E05004649,Tadburn,E07000093
admin-geography,E05004650,Valley Park,E07000093
admin-geography,E05004651,Winton,E07000093
admin-geography,E05010995,Alresford and Itchen Valley,E07000094
admin-geography,E05010996,Badger Farm and Oliver's Battery,E07000094
admin-geography,E05010997,Bishop's Waltham,E07000094
admin-geography,E05010998,Central Meon Valley,E07000094
admin-geography,E05010999,Colden Common and Twyford,E07000094
admin-geography,E05011000,Denmead,E07000094
admin-geography,E05011001,St Barnabas,E07000094
admin-geography,E05011002,St Bartholomew,E07000094
admin-geography,E05011003,St Luke,E07000094
admin-geography,E05011004,St Michael,E07000094
admin-geography,E05011005,St Paul,E07000094
admin-geography,E05011006,Southwick and Wickham,E07000094
admin-geography,E05011007,The Worthys,E07000094
admin-geography,E05011008,Upper Meon Valley,E07000094
admin-geography,E05011009,Whiteley and Shedfield,E07000094
admin-geography,E05011010,Wonston and Micheldever,E07000094
admin-geography,E05009002,Broxbourne and Hoddesdon South,E07000095
admin-geography,E05009003,Cheshunt North,E07000095
admin-geography,E05009004,Cheshunt South and Theobalds,E07000095
admin-geography,E05009005,Flamstead End,E07000095
admin-geography,E05009006,Goffs Oak,E07000095
admin-geography,E05009007,Hoddesdon North,E07000095
admin-geography,E05009008,Hoddesdon Town and Rye Park,E07000095
admin-geography,E05009009,Rosedale and Bury Green,E07000095
admin-geography,E05009010,Waltham Cross,E07000095
admin-geography,E05009011,Wormley and Turnford,E07000095
admin-geography,E05004691,Adeyfield East,E07000096
admin-geography,E05004692,Adeyfield West,E07000096
admin-geography,E05004693,Aldbury and Wigginton,E07000096
admin-geography,E05004694,Apsley and Corner Hall,E07000096
admin-geography,E05004695,Ashridge,E07000096
admin-geography,E05004696,Bennetts End,E07000096
admin-geography,E05004697,Berkhamsted Castle,E07000096
admin-geography,E05004698,Berkhamsted East,E07000096
admin-geography,E05004699,Berkhamsted West,E07000096
admin-geography,E05004700,"Bovingdon, Flaunden and Chipperfield",E07000096
admin-geography,E05004701,Boxmoor,E07000096
admin-geography,E05004702,Chaulden and Warners End,E07000096
admin-geography,E05004703,Gadebridge,E07000096
admin-geography,E05004704,Grovehill,E07000096
admin-geography,E05004705,Hemel Hempstead Town,E07000096
admin-geography,E05004706,Highfield,E07000096
admin-geography,E05004707,Kings Langley,E07000096
admin-geography,E05004708,Leverstock Green,E07000096
admin-geography,E05004709,Nash Mills,E07000096
admin-geography,E05004710,Northchurch,E07000096
admin-geography,E05004711,Tring Central,E07000096
admin-geography,E05004712,Tring East,E07000096
admin-geography,E05004713,Tring West and Rural,E07000096
admin-geography,E05004714,Watling,E07000096
admin-geography,E05004715,Woodhall Farm,E07000096
admin-geography,E05004746,Aldenham East,E07000098
admin-geography,E05004747,Aldenham West,E07000098
admin-geography,E05004748,Borehamwood Brookmeadow,E07000098
admin-geography,E05004749,Borehamwood Cowley Hill,E07000098
admin-geography,E05004750,Borehamwood Hillside,E07000098
admin-geography,E05004751,Borehamwood Kenilworth,E07000098
admin-geography,E05004752,Bushey Heath,E07000098
admin-geography,E05004753,Bushey North,E07000098
admin-geography,E05004754,Bushey Park,E07000098
admin-geography,E05004755,Bushey St James,E07000098
admin-geography,E05004756,Elstree,E07000098
admin-geography,E05004757,Potters Bar Furzefield,E07000098
admin-geography,E05004758,Potters Bar Oakmere,E07000098
admin-geography,E05004759,Potters Bar Parkfield,E07000098
admin-geography,E05004760,Shenley,E07000098
admin-geography,E05004761,Arbury,E07000099
admin-geography,E05004762,Baldock East,E07000099
admin-geography,E05004763,Baldock Town,E07000099
admin-geography,E05004764,Cadwell,E07000099
